unit_id,area,year_recorded,year_occurred,topic,category,count
10170901,off_campus,2008,2005,arrests,Drug,3
10170901,off_campus,2008,2006,arrests,Drug,1
10170901,off_campus,2008,2007,arrests,Drug,1
10170901,off_campus,2008,2005,arrests,Liquor,7
10170901,off_campus,2008,2006,arrests,Liquor,2
10170901,off_campus,2008,2007,arrests,Liquor,3
10170901,off_campus,2008,2005,arrests,Weapon,0
10170901,off_campus,2008,2006,arrests,Weapon,0
10170901,off_campus,2008,2007,arrests,Weapon,0
10173601,off_campus,2008,2005,arrests,Drug,
10173601,off_campus,2008,2006,arrests,Drug,
10173601,off_campus,2008,2007,arrests,Drug,
10173601,off_campus,2008,2005,arrests,Liquor,
10173601,off_campus,2008,2006,arrests,Liquor,
10173601,off_campus,2008,2007,arrests,Liquor,
10173601,off_campus,2008,2005,arrests,Weapon,
10173601,off_campus,2008,2006,arrests,Weapon,
10173601,off_campus,2008,2007,arrests,Weapon,
10173602,off_campus,2008,2005,arrests,Drug,
10173602,off_campus,2008,2006,arrests,Drug,
10173602,off_campus,2008,2007,arrests,Drug,
10173602,off_campus,2008,2005,arrests,Liquor,
10173602,off_campus,2008,2006,arrests,Liquor,
10173602,off_campus,2008,2007,arrests,Liquor,
10173602,off_campus,2008,2005,arrests,Weapon,
10173602,off_campus,2008,2006,arrests,Weapon,
10173602,off_campus,2008,2007,arrests,Weapon,
10187901,off_campus,2008,2005,arrests,Drug,0
10187901,off_campus,2008,2006,arrests,Drug,0
10187901,off_campus,2008,2007,arrests,Drug,0
10187901,off_campus,2008,2005,arrests,Liquor,0
10187901,off_campus,2008,2006,arrests,Liquor,0
10187901,off_campus,2008,2007,arrests,Liquor,1
10187901,off_campus,2008,2005,arrests,Weapon,0
10187901,off_campus,2008,2006,arrests,Weapon,0
10187901,off_campus,2008,2007,arrests,Weapon,0
10187902,off_campus,2008,2005,arrests,Drug,
10187902,off_campus,2008,2006,arrests,Drug,
10187902,off_campus,2008,2007,arrests,Drug,
10187902,off_campus,2008,2005,arrests,Liquor,
10187902,off_campus,2008,2006,arrests,Liquor,
10187902,off_campus,2008,2007,arrests,Liquor,
10187902,off_campus,2008,2005,arrests,Weapon,
10187902,off_campus,2008,2006,arrests,Weapon,
10187902,off_campus,2008,2007,arrests,Weapon,
10189701,off_campus,2008,2005,arrests,Drug,
10189701,off_campus,2008,2006,arrests,Drug,0
10189701,off_campus,2008,2007,arrests,Drug,0
10189701,off_campus,2008,2005,arrests,Liquor,
10189701,off_campus,2008,2006,arrests,Liquor,0
10189701,off_campus,2008,2007,arrests,Liquor,0
10189701,off_campus,2008,2005,arrests,Weapon,
10189701,off_campus,2008,2006,arrests,Weapon,0
10189701,off_campus,2008,2007,arrests,Weapon,0
10191201,off_campus,2008,2005,arrests,Drug,0
10191201,off_campus,2008,2006,arrests,Drug,0
10191201,off_campus,2008,2007,arrests,Drug,0
10191201,off_campus,2008,2005,arrests,Liquor,0
10191201,off_campus,2008,2006,arrests,Liquor,0
10191201,off_campus,2008,2007,arrests,Liquor,0
10191201,off_campus,2008,2005,arrests,Weapon,0
10191201,off_campus,2008,2006,arrests,Weapon,0
10191201,off_campus,2008,2007,arrests,Weapon,0
10194901,off_campus,2008,2005,arrests,Drug,0
10194901,off_campus,2008,2006,arrests,Drug,0
10194901,off_campus,2008,2007,arrests,Drug,0
10194901,off_campus,2008,2005,arrests,Liquor,0
10194901,off_campus,2008,2006,arrests,Liquor,0
10194901,off_campus,2008,2007,arrests,Liquor,0
10194901,off_campus,2008,2005,arrests,Weapon,0
10194901,off_campus,2008,2006,arrests,Weapon,0
10194901,off_campus,2008,2007,arrests,Weapon,0
10194902,off_campus,2008,2005,arrests,Drug,
10194902,off_campus,2008,2006,arrests,Drug,
10194902,off_campus,2008,2007,arrests,Drug,
10194902,off_campus,2008,2005,arrests,Liquor,
10194902,off_campus,2008,2006,arrests,Liquor,
10194902,off_campus,2008,2007,arrests,Liquor,
10194902,off_campus,2008,2005,arrests,Weapon,
10194902,off_campus,2008,2006,arrests,Weapon,
10194902,off_campus,2008,2007,arrests,Weapon,
10194903,off_campus,2008,2005,arrests,Drug,
10194903,off_campus,2008,2006,arrests,Drug,
10194903,off_campus,2008,2007,arrests,Drug,
10194903,off_campus,2008,2005,arrests,Liquor,
10194903,off_campus,2008,2006,arrests,Liquor,
10194903,off_campus,2008,2007,arrests,Liquor,
10194903,off_campus,2008,2005,arrests,Weapon,
10194903,off_campus,2008,2006,arrests,Weapon,
10194903,off_campus,2008,2007,arrests,Weapon,
10194904,off_campus,2008,2005,arrests,Drug,
10194904,off_campus,2008,2006,arrests,Drug,
10194904,off_campus,2008,2007,arrests,Drug,
10194904,off_campus,2008,2005,arrests,Liquor,
10194904,off_campus,2008,2006,arrests,Liquor,
10194904,off_campus,2008,2007,arrests,Liquor,
10194904,off_campus,2008,2005,arrests,Weapon,
10194904,off_campus,2008,2006,arrests,Weapon,
10194904,off_campus,2008,2007,arrests,Weapon,
10194905,off_campus,2008,2005,arrests,Drug,
10194905,off_campus,2008,2006,arrests,Drug,
10194905,off_campus,2008,2007,arrests,Drug,
10194905,off_campus,2008,2005,arrests,Liquor,
10194905,off_campus,2008,2006,arrests,Liquor,
10194905,off_campus,2008,2007,arrests,Liquor,
10194905,off_campus,2008,2005,arrests,Weapon,
10194905,off_campus,2008,2006,arrests,Weapon,
10194905,off_campus,2008,2007,arrests,Weapon,
10195801,off_campus,2008,2005,arrests,Drug,
10195801,off_campus,2008,2006,arrests,Drug,
10195801,off_campus,2008,2007,arrests,Drug,
10195801,off_campus,2008,2005,arrests,Liquor,
10195801,off_campus,2008,2006,arrests,Liquor,
10195801,off_campus,2008,2007,arrests,Liquor,
10195801,off_campus,2008,2005,arrests,Weapon,
10195801,off_campus,2008,2006,arrests,Weapon,
10195801,off_campus,2008,2007,arrests,Weapon,
10199401,off_campus,2008,2005,arrests,Drug,0
10199401,off_campus,2008,2006,arrests,Drug,0
10199401,off_campus,2008,2007,arrests,Drug,0
10199401,off_campus,2008,2005,arrests,Liquor,0
10199401,off_campus,2008,2006,arrests,Liquor,0
10199401,off_campus,2008,2007,arrests,Liquor,0
10199401,off_campus,2008,2005,arrests,Weapon,0
10199401,off_campus,2008,2006,arrests,Weapon,0
10199401,off_campus,2008,2007,arrests,Weapon,0
10203001,off_campus,2008,2005,arrests,Drug,
10203001,off_campus,2008,2006,arrests,Drug,
10203001,off_campus,2008,2007,arrests,Drug,
10203001,off_campus,2008,2005,arrests,Liquor,
