unit_id,area,year_recorded,year_occurred,topic,category,count
10160202,residence_hall,2009,2007,disciplinary_actions,Drug,
10160202,residence_hall,2009,2008,disciplinary_actions,Drug,
10160202,residence_hall,2009,2007,disciplinary_actions,Liquor,
10160202,residence_hall,2009,2008,disciplinary_actions,Liquor,
10160202,residence_hall,2009,2007,disciplinary_actions,Weapon,
10160202,residence_hall,2009,2008,disciplinary_actions,Weapon,
10160203,residence_hall,2009,2007,disciplinary_actions,Drug,
10160203,residence_hall,2009,2008,disciplinary_actions,Drug,
10160203,residence_hall,2009,2007,disciplinary_actions,Liquor,
10160203,residence_hall,2009,2008,disciplinary_actions,Liquor,
10160203,residence_hall,2009,2007,disciplinary_actions,Weapon,
10160203,residence_hall,2009,2008,disciplinary_actions,Weapon,
10164801,residence_hall,2009,2007,disciplinary_actions,Drug,
10164801,residence_hall,2009,2008,disciplinary_actions,Drug,6
10164801,residence_hall,2009,2007,disciplinary_actions,Liquor,
10164801,residence_hall,2009,2008,disciplinary_actions,Liquor,25
10164801,residence_hall,2009,2007,disciplinary_actions,Weapon,
10164801,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10167501,residence_hall,2009,2007,disciplinary_actions,Drug,
10167501,residence_hall,2009,2008,disciplinary_actions,Drug,0
10167501,residence_hall,2009,2007,disciplinary_actions,Liquor,
10167501,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10167501,residence_hall,2009,2007,disciplinary_actions,Weapon,
10167501,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10169301,residence_hall,2009,2007,disciplinary_actions,Drug,
10169301,residence_hall,2009,2008,disciplinary_actions,Drug,0
10169301,residence_hall,2009,2007,disciplinary_actions,Liquor,
10169301,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10169301,residence_hall,2009,2007,disciplinary_actions,Weapon,
10169301,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10170901,residence_hall,2009,2007,disciplinary_actions,Drug,
10170901,residence_hall,2009,2008,disciplinary_actions,Drug,4
10170901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10170901,residence_hall,2009,2008,disciplinary_actions,Liquor,14
10170901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10170901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10173601,residence_hall,2009,2007,disciplinary_actions,Drug,
10173601,residence_hall,2009,2008,disciplinary_actions,Drug,0
10173601,residence_hall,2009,2007,disciplinary_actions,Liquor,
10173601,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10173601,residence_hall,2009,2007,disciplinary_actions,Weapon,
10173601,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10173602,residence_hall,2009,2007,disciplinary_actions,Drug,
10173602,residence_hall,2009,2008,disciplinary_actions,Drug,
10173602,residence_hall,2009,2007,disciplinary_actions,Liquor,
10173602,residence_hall,2009,2008,disciplinary_actions,Liquor,
10173602,residence_hall,2009,2007,disciplinary_actions,Weapon,
10173602,residence_hall,2009,2008,disciplinary_actions,Weapon,
10187901,residence_hall,2009,2007,disciplinary_actions,Drug,
10187901,residence_hall,2009,2008,disciplinary_actions,Drug,5
10187901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10187901,residence_hall,2009,2008,disciplinary_actions,Liquor,26
10187901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10187901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10187902,residence_hall,2009,2007,disciplinary_actions,Drug,
10187902,residence_hall,2009,2008,disciplinary_actions,Drug,
10187902,residence_hall,2009,2007,disciplinary_actions,Liquor,
10187902,residence_hall,2009,2008,disciplinary_actions,Liquor,
10187902,residence_hall,2009,2007,disciplinary_actions,Weapon,
10187902,residence_hall,2009,2008,disciplinary_actions,Weapon,
10189701,residence_hall,2009,2007,disciplinary_actions,Drug,
10189701,residence_hall,2009,2008,disciplinary_actions,Drug,
10189701,residence_hall,2009,2007,disciplinary_actions,Liquor,
10189701,residence_hall,2009,2008,disciplinary_actions,Liquor,
10189701,residence_hall,2009,2007,disciplinary_actions,Weapon,
10189701,residence_hall,2009,2008,disciplinary_actions,Weapon,
10191201,residence_hall,2009,2007,disciplinary_actions,Drug,
10191201,residence_hall,2009,2008,disciplinary_actions,Drug,0
10191201,residence_hall,2009,2007,disciplinary_actions,Liquor,
10191201,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10191201,residence_hall,2009,2007,disciplinary_actions,Weapon,
10191201,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10194901,residence_hall,2009,2007,disciplinary_actions,Drug,
10194901,residence_hall,2009,2008,disciplinary_actions,Drug,
10194901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10194901,residence_hall,2009,2008,disciplinary_actions,Liquor,
10194901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10194901,residence_hall,2009,2008,disciplinary_actions,Weapon,
10194902,residence_hall,2009,2007,disciplinary_actions,Drug,
10194902,residence_hall,2009,2008,disciplinary_actions,Drug,
10194902,residence_hall,2009,2007,disciplinary_actions,Liquor,
10194902,residence_hall,2009,2008,disciplinary_actions,Liquor,
10194902,residence_hall,2009,2007,disciplinary_actions,Weapon,
10194902,residence_hall,2009,2008,disciplinary_actions,Weapon,
10194903,residence_hall,2009,2007,disciplinary_actions,Drug,
10194903,residence_hall,2009,2008,disciplinary_actions,Drug,
10194903,residence_hall,2009,2007,disciplinary_actions,Liquor,
10194903,residence_hall,2009,2008,disciplinary_actions,Liquor,
10194903,residence_hall,2009,2007,disciplinary_actions,Weapon,
10194903,residence_hall,2009,2008,disciplinary_actions,Weapon,
10194904,residence_hall,2009,2007,disciplinary_actions,Drug,
10194904,residence_hall,2009,2008,disciplinary_actions,Drug,
10194904,residence_hall,2009,2007,disciplinary_actions,Liquor,
10194904,residence_hall,2009,2008,disciplinary_actions,Liquor,
10194904,residence_hall,2009,2007,disciplinary_actions,Weapon,
10194904,residence_hall,2009,2008,disciplinary_actions,Weapon,
10194905,residence_hall,2009,2007,disciplinary_actions,Drug,
10194905,residence_hall,2009,2008,disciplinary_actions,Drug,
10194905,residence_hall,2009,2007,disciplinary_actions,Liquor,
10194905,residence_hall,2009,2008,disciplinary_actions,Liquor,
10194905,residence_hall,2009,2007,disciplinary_actions,Weapon,
10194905,residence_hall,2009,2008,disciplinary_actions,Weapon,
10195801,residence_hall,2009,2007,disciplinary_actions,Drug,
10195801,residence_hall,2009,2008,disciplinary_actions,Drug,
10195801,residence_hall,2009,2007,disciplinary_actions,Liquor,
10195801,residence_hall,2009,2008,disciplinary_actions,Liquor,
10195801,residence_hall,2009,2007,disciplinary_actions,Weapon,
10195801,residence_hall,2009,2008,disciplinary_actions,Weapon,
10199401,residence_hall,2009,2007,disciplinary_actions,Drug,
10199401,residence_hall,2009,2008,disciplinary_actions,Drug,
10199401,residence_hall,2009,2007,disciplinary_actions,Liquor,
10199401,residence_hall,2009,2008,disciplinary_actions,Liquor,
10199401,residence_hall,2009,2007,disciplinary_actions,Weapon,
10199401,residence_hall,2009,2008,disciplinary_actions,Weapon,
10203001,residence_hall,2009,2007,disciplinary_actions,Drug,
10203001,residence_hall,2009,2008,disciplinary_actions,Drug,
10203001,residence_hall,2009,2007,disciplinary_actions,Liquor,
10203001,residence_hall,2009,2008,disciplinary_actions,Liquor,
10203001,residence_hall,2009,2007,disciplinary_actions,Weapon,
10203001,residence_hall,2009,2008,disciplinary_actions,Weapon,
10204901,residence_hall,2009,2007,disciplinary_actions,Drug,
10204901,residence_hall,2009,2008,disciplinary_actions,Drug,0
10204901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10204901,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10204901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10204901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10205801,residence_hall,2009,2007,disciplinary_actions,Drug,
10205801,residence_hall,2009,2008,disciplinary_actions,Drug,
10205801,residence_hall,2009,2007,disciplinary_actions,Liquor,
10205801,residence_hall,2009,2008,disciplinary_actions,Liquor,
10205801,residence_hall,2009,2007,disciplinary_actions,Weapon,
10205801,residence_hall,2009,2008,disciplinary_actions,Weapon,
10206701,residence_hall,2009,2007,disciplinary_actions,Drug,
10206701,residence_hall,2009,2008,disciplinary_actions,Drug,
10206701,residence_hall,2009,2007,disciplinary_actions,Liquor,
10206701,residence_hall,2009,2008,disciplinary_actions,Liquor,
10206701,residence_hall,2009,2007,disciplinary_actions,Weapon,
10206701,residence_hall,2009,2008,disciplinary_actions,Weapon,
10206702,residence_hall,2009,2007,disciplinary_actions,Drug,
10206702,residence_hall,2009,2008,disciplinary_actions,Drug,
10206702,residence_hall,2009,2007,disciplinary_actions,Liquor,
10206702,residence_hall,2009,2008,disciplinary_actions,Liquor,
10206702,residence_hall,2009,2007,disciplinary_actions,Weapon,
10206702,residence_hall,2009,2008,disciplinary_actions,Weapon,
10207601,residence_hall,2009,2007,disciplinary_actions,Drug,
10207601,residence_hall,2009,2008,disciplinary_actions,Drug,0
10207601,residence_hall,2009,2007,disciplinary_actions,Liquor,
10207601,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10207601,residence_hall,2009,2007,disciplinary_actions,Weapon,
10207601,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10209401,residence_hall,2009,2007,disciplinary_actions,Drug,
10209401,residence_hall,2009,2008,disciplinary_actions,Drug,4
10209401,residence_hall,2009,2007,disciplinary_actions,Liquor,
10209401,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10209401,residence_hall,2009,2007,disciplinary_actions,Weapon,
10209401,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10209405,residence_hall,2009,2007,disciplinary_actions,Drug,
10209405,residence_hall,2009,2008,disciplinary_actions,Drug,
10209405,residence_hall,2009,2007,disciplinary_actions,Liquor,
10209405,residence_hall,2009,2008,disciplinary_actions,Liquor,
10209405,residence_hall,2009,2007,disciplinary_actions,Weapon,
10209405,residence_hall,2009,2008,disciplinary_actions,Weapon,
10209406,residence_hall,2009,2007,disciplinary_actions,Drug,
10209406,residence_hall,2009,2008,disciplinary_actions,Drug,
10209406,residence_hall,2009,2007,disciplinary_actions,Liquor,
10209406,residence_hall,2009,2008,disciplinary_actions,Liquor,
10209406,residence_hall,2009,2007,disciplinary_actions,Weapon,
10209406,residence_hall,2009,2008,disciplinary_actions,Weapon,
10209411,residence_hall,2009,2007,disciplinary_actions,Drug,
10209411,residence_hall,2009,2008,disciplinary_actions,Drug,
10209411,residence_hall,2009,2007,disciplinary_actions,Liquor,
10209411,residence_hall,2009,2008,disciplinary_actions,Liquor,
10209411,residence_hall,2009,2007,disciplinary_actions,Weapon,
