unit_id,area,year_recorded,year_occurred,topic,category,count
10128601,on_campus,2009,2007,arrests,Drug,0
10128601,on_campus,2009,2008,arrests,Drug,0
10128601,on_campus,2009,2006,arrests,Liquor,0
10128601,on_campus,2009,2007,arrests,Liquor,0
10128601,on_campus,2009,2008,arrests,Liquor,0
10128601,on_campus,2009,2006,arrests,Weapon,0
10128601,on_campus,2009,2007,arrests,Weapon,0
10128601,on_campus,2009,2008,arrests,Weapon,0
10128602,on_campus,2009,2006,arrests,Drug,0
10128602,on_campus,2009,2007,arrests,Drug,0
10128602,on_campus,2009,2008,arrests,Drug,0
10128602,on_campus,2009,2006,arrests,Liquor,0
10128602,on_campus,2009,2007,arrests,Liquor,0
10128602,on_campus,2009,2008,arrests,Liquor,0
10128602,on_campus,2009,2006,arrests,Weapon,0
10128602,on_campus,2009,2007,arrests,Weapon,0
10128602,on_campus,2009,2008,arrests,Weapon,0
10128604,on_campus,2009,2006,arrests,Drug,0
10128604,on_campus,2009,2007,arrests,Drug,0
10128604,on_campus,2009,2008,arrests,Drug,0
10128604,on_campus,2009,2006,arrests,Liquor,0
10128604,on_campus,2009,2007,arrests,Liquor,0
10128604,on_campus,2009,2008,arrests,Liquor,0
10128604,on_campus,2009,2006,arrests,Weapon,0
10128604,on_campus,2009,2007,arrests,Weapon,0
10128604,on_campus,2009,2008,arrests,Weapon,0
10129501,on_campus,2009,2006,arrests,Drug,0
10129501,on_campus,2009,2007,arrests,Drug,1
10129501,on_campus,2009,2008,arrests,Drug,1
10129501,on_campus,2009,2006,arrests,Liquor,0
10129501,on_campus,2009,2007,arrests,Liquor,1
10129501,on_campus,2009,2008,arrests,Liquor,0
10129501,on_campus,2009,2006,arrests,Weapon,0
10129501,on_campus,2009,2007,arrests,Weapon,0
10129501,on_campus,2009,2008,arrests,Weapon,1
10130101,on_campus,2009,2006,arrests,Drug,0
10130101,on_campus,2009,2007,arrests,Drug,0
10130101,on_campus,2009,2008,arrests,Drug,0
10130101,on_campus,2009,2006,arrests,Liquor,0
10130101,on_campus,2009,2007,arrests,Liquor,0
10130101,on_campus,2009,2008,arrests,Liquor,0
10130101,on_campus,2009,2006,arrests,Weapon,0
10130101,on_campus,2009,2007,arrests,Weapon,0
10130101,on_campus,2009,2008,arrests,Weapon,0
10136501,on_campus,2009,2006,arrests,Drug,0
10136501,on_campus,2009,2007,arrests,Drug,1
10136501,on_campus,2009,2008,arrests,Drug,0
10136501,on_campus,2009,2006,arrests,Liquor,0
10136501,on_campus,2009,2007,arrests,Liquor,0
10136501,on_campus,2009,2008,arrests,Liquor,0
10136501,on_campus,2009,2006,arrests,Weapon,0
10136501,on_campus,2009,2007,arrests,Weapon,0
10136501,on_campus,2009,2008,arrests,Weapon,0
10143501,on_campus,2009,2006,arrests,Drug,0
10143501,on_campus,2009,2007,arrests,Drug,0
10143501,on_campus,2009,2008,arrests,Drug,0
10143501,on_campus,2009,2006,arrests,Liquor,0
10143501,on_campus,2009,2007,arrests,Liquor,0
10143501,on_campus,2009,2008,arrests,Liquor,0
10143501,on_campus,2009,2006,arrests,Weapon,0
